Shazam Library
Index,TagTime,Title,Artist,URL,TrackKey
55,2020-10-23,"No Easy Way Out","Robert Tepper",https://www.shazam.com/track/5249888/no-easy-way-out,5249888
56,2020-10-21,"Think About Things","Daði Freyr",https://www.shazam.com/track/507192284/think-about-things,507192284
57,2020-10-21,"Never Go Back","Dennis Lloyd",https://www.shazam.com/track/457408456/never-go-back,457408456
58,2020-10-21,"She Don't Dance","Everyone You Know",https://www.shazam.com/track/471177628/she-dont-dance,471177628
59,2020-10-19,"Serene","Nomyn",https://www.shazam.com/track/499417219/serene,499417219
60,2020-10-19,"Latch","Disclosure Feat. Sam Smith",https://www.shazam.com/track/66722252/latch,66722252
61,2020-10-18,"Better When I'm Dancin'","Meghan Trainor",https://www.shazam.com/track/290985002/better-when-im-dancin,290985002
62,2020-10-17,"Breaking Me","Topic & A7S",https://www.shazam.com/track/504413528/breaking-me,504413528
63,2020-10-15,"Burnout","Sipho 'Hotstix' Mabuse",https://www.shazam.com/track/10410738/burnout,10410738
64,2020-10-14,"Waiting","Majozi",https://www.shazam.com/track/416804654/waiting,416804654
65,2020-10-14,"Paura Di Te","Dragnet",https://www.shazam.com/track/462252942/paura-di-te,462252942
66,2020-10-14,"Heavy And Dark (Serum's VIP)","MC Bassman & Serum",https://www.shazam.com/track/458351581/heavy-and-dark-serums-vip,458351581
67,2020-10-14,"Paparazzi (Live)","Nick & Sienna",https://www.shazam.com/track/536715158/paparazzi-live,536715158
68,2020-10-14,"Paparazzi (Live)","Nick & Sienna",https://www.shazam.com/track/536715158/paparazzi-live,536715158
69,2020-10-13,"Just No","Feelend",https://www.shazam.com/track/528810445/just-no,528810445
70,2020-10-13,"Zombie","Bad Wolves",https://www.shazam.com/track/404299032/zombie,404299032
71,2020-10-12,"Tell Me You Love Me (Notd Remix)","Demi Lovato",https://www.shazam.com/track/371687846/tell-me-you-love-me-notd-remix,371687846
72,2020-10-07,"Lo Mein","Lil Uzi Vert",https://www.shazam.com/track/509961521/lo-mein,509961521
73,2020-10-07,"Somebody That I Used To Know","Gotye Feat. Kimbra",https://www.shazam.com/track/53662104/somebody-that-i-used-to-know,53662104
74,2020-10-07,"Somebody That I Used To Know","Gotye Feat. Kimbra",https://www.shazam.com/track/53662104/somebody-that-i-used-to-know,53662104
75,2020-10-07,"All Star (Breathe Carolina Remix)","Smash Mouth & Breathe Carolina",https://www.shazam.com/track/487200058/all-star-breathe-carolina-remix,487200058
76,2020-10-05,"Dreams","Fleetwood Mac",https://www.shazam.com/track/226436/dreams,226436
77,2020-10-04,"Heavy And Dark (Serum's VIP)","MC Bassman & Serum",https://www.shazam.com/track/458351581/heavy-and-dark-serums-vip,458351581
78,2020-10-03,"Butterfly Effect (Felten & Constantinne Remix)","King Sound",https://www.shazam.com/track/122324367/butterfly-effect-felten-and-constantinne-remix,122324367
79,2020-10-03,"On My Mind (Purple Disco Machine Remix)","Diplo & SIDEPIECE",https://www.shazam.com/track/514343981/on-my-mind-purple-disco-machine-remix,514343981
80,2020-10-03,"You're The One (Pleasurekraft Remix)","Cajmere & Sonny Fodera",https://www.shazam.com/track/89404408/youre-the-one-pleasurekraft-remix,89404408
81,2020-10-03,"Give It Up (Extended Mix)","Havoc & Lawn Feat. Jinadu",https://www.shazam.com/track/498576269/give-it-up-extended-mix,498576269
82,2020-10-03,"Choose Your Own Adventure (Kyle Watson Remix)","GoldFish",https://www.shazam.com/track/126256078/choose-your-own-adventure-kyle-watson-remix,126256078
83,2020-10-03,"U Got My Body (Return Of The Jaded Remix)","Nora En Pure",https://www.shazam.com/track/293626246/u-got-my-body-return-of-the-jaded-remix,293626246
84,2020-10-03,"U Got My Body (Return Of The Jaded-All Nighter Edit)","Nora En Pure",https://www.shazam.com/track/313403699/u-got-my-body-return-of-the-jaded-all-nighter-edit,313403699
85,2020-10-03,"U Got My Body (Return Of The Jaded Remix)","Nora En Pure",https://www.shazam.com/track/293626246/u-got-my-body-return-of-the-jaded-remix,293626246
86,2020-10-03,"Giant","Calvin Harris & Rag'n'Bone Man",https://www.shazam.com/track/455304291/giant,455304291
87,2020-10-03,"Sometimes","Vintage Culture",https://www.shazam.com/track/291887778/sometimes,291887778
88,2020-10-03,"Don't Start Now (Purple Disco Machine Remix)","Dua Lipa",https://www.shazam.com/track/503033034/dont-start-now-purple-disco-machine-remix,503033034
89,2020-10-03,"Love Addict (Miguel Campbell Remix)","Colour Castle",https://www.shazam.com/track/355547901/love-addict-miguel-campbell-remix,355547901
90,2020-10-03,"Always Gonna Be (Mat.Joe Funked Up Remix)","Sonny Fodera Feat. Alex Mills",https://www.shazam.com/track/356193847/always-gonna-be-matjoe-funked-up-remix,356193847
91,2020-10-03,"Come With Me","Nora En Pure",https://www.shazam.com/track/86999449/come-with-me,86999449
92,2020-10-03,"Staude","Morian",https://www.shazam.com/track/448903522/staude,448903522
93,2020-10-03,"Deep End","John Summit",https://www.shazam.com/track/520894794/deep-end,520894794
94,2020-10-02,"The Real Slim Shady","Eminem",https://www.shazam.com/track/220809/the-real-slim-shady,220809
95,2020-10-02,"I'm Gonna Be (500 Miles)","The Proclaimers",https://www.shazam.com/track/537790/im-gonna-be-500-miles,537790
96,2020-10-01,"Wrap Me In Plastic (Marcus Layton Radio Edit)","CHROMANCE",https://www.shazam.com/track/377561405/wrap-me-in-plastic-marcus-layton-radio-edit,377561405
97,2020-09-30,"You Can Do It","Ice Cube Feat. Mack 10 & Ms. Toi",https://www.shazam.com/track/369991/you-can-do-it,369991
98,2020-09-27,"Hold Up","Beyoncé",https://www.shazam.com/track/317443571/hold-up,317443571
99,2020-09-26,"Youngblood (Futosé+ Remix)","5 Seconds Of Summer",https://www.shazam.com/track/460841740/youngblood-futoséplus-remix,460841740
100,2020-09-26,"M to the B","Millie B",https://www.shazam.com/track/534954943/m-to-the-b,534954943
101,2020-09-25,"Perfect Circle/God Speed","Mac Miller",https://www.shazam.com/track/285753210/perfect-circlegod-speed,285753210
102,2020-09-25,"When I R.I.P.","Labrinth",https://www.shazam.com/track/471392840/when-i-rip,471392840
103,2020-09-25,"Friends","Marshmello & Anne-Marie",https://www.shazam.com/track/405853837/friends,405853837
104,2020-09-25,"Put Your Records On","Ritt Momney",https://www.shazam.com/track/513838198/put-your-records-on,513838198
105,2020-09-24,"Friends","Marshmello & Anne-Marie",https://www.shazam.com/track/405853837/friends,405853837
106,2020-09-20,"Rooi Rok Bokkie","Die Campbells",https://www.shazam.com/track/58691966/rooi-rok-bokkie,58691966
107,2020-09-18,"Dear to Me","Towerz",https://www.shazam.com/track/510359033/dear-to-me,510359033
108,2020-09-18,"Happy","Craig Lucas",https://www.shazam.com/track/527109156/happy,527109156
109,2020-09-16,"Leave","Post Malone",https://www.shazam.com/track/334048876/leave,334048876
110,2020-09-14,"Stimulate (Tvardovsky & Alex Kaspersky Remix)","Robert Babicz",https://www.shazam.com/track/332641782/stimulate-tvardovsky-and-alex-kaspersky-remix,332641782
111,2020-09-12,"Rolling 7s","Dirty Honey",https://www.shazam.com/track/460923579/rolling-7s,460923579
112,2020-09-12,"Fukk Sleep","A$AP Rocky Feat. FKA twigs",https://www.shazam.com/track/421777651/fukk-sleep,421777651
113,2020-09-11,"Cigarettes On Patios","BabyJake",https://www.shazam.com/track/462975330/cigarettes-on-patios,462975330
114,2020-09-11,"Woods","Mac Miller",https://www.shazam.com/track/506372225/woods,506372225
115,2020-09-11,"I Can't Stop","Flux Pavilion",https://www.shazam.com/track/52576635/i-cant-stop,52576635
116,2020-09-07,"Best Friend","Rex Orange County",https://www.shazam.com/track/340027529/best-friend,340027529
117,2020-09-05,"Enormous Penis","Da Vinci's Notebook",https://www.shazam.com/track/117725589/enormous-penis,117725589
118,2020-09-05,"Cigarettes On Patios","BabyJake",https://www.shazam.com/track/462975330/cigarettes-on-patios,462975330
119,2020-09-04,"Barfuß Am Klavier","AnnenMayKantereit",https://www.shazam.com/track/313094945/barfuß-am-klavier,313094945
120,2020-09-04,"Walk This Way","RUN-DMC Feat. Aerosmith",https://www.shazam.com/track/276922/walk-this-way,276922
121,2020-09-04,"Move Somethin'","Reflection Eternal",https://www.shazam.com/track/2889105/move-somethin,2889105
122,2020-09-04,"Pubic Enemy (Saturday Night Virus Discomix)","A Tribe Called Quest",https://www.shazam.com/track/5223104/pubic-enemy-saturday-night-virus-discomix,5223104
123,2020-09-04,"Step Ahead","Liu Feat. Hola Vano",https://www.shazam.com/track/341504496/step-ahead,341504496
124,2020-09-04,"Ingo ohne Flamingo Hitmix: Saufen morgens, mittags, abends / Hartz 4 und der Tag gehört dir / Saufen statt Laufen / Leichtigkeit","Ingo ohne Flamingo",https://www.shazam.com/track/459189878/ingo-ohne-flamingo-hitmix-saufen-morgens-mittags-abends-hartz-4-und-der-tag-gehört-dir-saufen-statt-laufen-leichtigkeit,459189878
125,2020-08-30,"VALENTINO (Imanbek Remix)","24kGoldn & Imanbek",https://www.shazam.com/track/522773163/valentino-imanbek-remix,522773163
126,2020-08-30,"SexyBack","Dmnds, Koosen & Green Bull",https://www.shazam.com/track/527653964/sexyback,527653964
127,2020-08-28,"Who You Say I Am","Hillsong Worship",https://www.shazam.com/track/406999088/who-you-say-i-am,406999088
128,2020-08-20,"The Clown","Thor Rixon",https://www.shazam.com/track/361245868/the-clown,361245868
129,2020-08-20,"Monogamy","Thor Rixon",https://www.shazam.com/track/333870700/monogamy,333870700
130,2020-08-14,"Psydon","Umami",https://www.shazam.com/track/530308626/psydon,530308626
131,2020-08-14,"Buttons","The Pussycat Dolls",https://www.shazam.com/track/41409022/buttons,41409022
132,2020-08-12,"New Soul (Nguyễn Trọng Ân Remix)","Yael Naim",https://www.shazam.com/track/462260129/new-soul-nguyễn-trọng-ân-remix,462260129
133,2020-08-09,"Let Me Clear My Throat (Live)","DJ Kool",https://www.shazam.com/track/5695117/let-me-clear-my-throat-live,5695117
134,2020-07-26,"Toes","DaBaby Feat. Lil Baby & Moneybagg Yo",https://www.shazam.com/track/498135818/toes,498135818
135,2020-07-26,"Love Story","Taylor Swift",https://www.shazam.com/track/46553337/love-story,47636536
136,2020-07-10,"Rigoletto, Act 3: "La donna è mobile"","José Carreras, Plácido Domingo, Luciano Pavarotti, Los Angeles Philharmonic & Zubin Mehta",https://www.shazam.com/track/20069455/rigoletto-act-3-la-donna-è-mobile,20069455
137,2020-07-09,"Let Me Down Easy","Max Frost",https://www.shazam.com/track/220902431/let-me-down-easy,220902431
138,2020-07-09,"On My Way Out","Getter Feat. Joji",https://www.shazam.com/track/435822913/on-my-way-out,435822913
139,2020-07-04,"Harder To Breathe","Maroon 5",https://www.shazam.com/track/11258911/harder-to-breathe,11258911
140,2020-06-27,"Hanging Tree","Michael Bibi",https://www.shazam.com/track/447011189/hanging-tree,447011189
141,2020-06-27,"Darlin'","Tom Zanetti",https://www.shazam.com/track/291108070/darlin,291108070
142,2020-06-27,"Till The End (Original Mix)","Wolfson & Deniz Kabu",https://www.shazam.com/track/427695352/till-the-end-original-mix,427695352
143,2020-06-25,"Cala Comte (Extended Mix)","Chemical Surf",https://www.shazam.com/track/408124849/cala-comte-extended-mix,408124849
144,2020-06-24,"Dancing Shadows","Chunda Munki",https://www.shazam.com/track/356691549/dancing-shadows,356691549
145,2020-06-24,"Adventure (Original Mix)","Izzamuzzic",https://www.shazam.com/track/316414274/adventure-original-mix,316414274
146,2020-06-19,"Home Among The Gumtrees","John Williamson",https://www.shazam.com/track/450660/home-among-the-gumtrees,450660
147,2020-06-15,"Where Are You Going?","The Kiffness Feat. Mathew Gold",https://www.shazam.com/track/96142452/where-are-you-going,96142452
148,2020-06-12,"Mind Over Matter (Acoustic Version)","Young The Giant",https://www.shazam.com/track/523488450/mind-over-matter-acoustic-version,523488450
149,2020-06-12,"Blue World","Mac Miller",https://www.shazam.com/track/506372222/blue-world,506372222
150,2020-06-09,"Let Me Down","Oliver Tree",https://www.shazam.com/track/511798813/let-me-down,511798813
151,2020-06-08,"I'll Follow You","Kentphonik Feat. Jesse Clegg",https://www.shazam.com/track/334559466/ill-follow-you,334559466
152,2020-06-07,"Bella ciao (HUGEL Remix)","El Profesor & HUGEL",https://www.shazam.com/track/422829538/bella-ciao-hugel-remix,422829538
153,2020-06-06,"Umlilo","DJ Zinhle Feat. Mvzzle & Rethabile",https://www.shazam.com/track/486826643/umlilo,486826643
154,2020-06-05,"Angels","The XX",https://www.shazam.com/track/63547057/angels,63547057
155,2020-06-04,"Norf Norf","Vince Staples",https://www.shazam.com/track/269589099/norf-norf,269589099
156,2020-06-04,"Sweater Weather","The Neighbourhood",https://www.shazam.com/track/58129026/sweater-weather,474536907
157,2020-06-03,"Spaceman","Harry Nilsson",https://www.shazam.com/track/227489/spaceman,227489
158,2020-06-03,"Rap Das Armas (Lucana Radio Edit)","Cidinho & Doca",https://www.shazam.com/track/47728072/rap-das-armas-lucana-radio-edit,47728072
159,2020-06-01,"Everybody's Gotta Live","Love",https://www.shazam.com/track/51403605/everybodys-gotta-live,51403605
160,2020-05-29,"Suedes","PHFAT",https://www.shazam.com/track/434878893/suedes,434878893
161,2020-05-28,"The Lion In My Head","Kyle Watson Feat. PaulWetz",https://www.shazam.com/track/499325958/the-lion-in-my-head,499325958
162,2020-05-28,"Bump & Grind 2014","Waze & Odyssey & R. Kelly",https://www.shazam.com/track/142696397/bump-and-grind-2014,142696397
163,2020-05-27,"Bad Habit","The Kooks",https://www.shazam.com/track/117855953/bad-habit,117855953
164,2020-05-21,"Better","Regina Spektor",https://www.shazam.com/track/44245660/better,44245660
165,2020-05-20,"The 90'S","Lil Dicky",https://www.shazam.com/track/253777882/the-90s,253777882
166,2020-05-17,"Blister In The Sun","Violent Femmes",https://www.shazam.com/track/368121/blister-in-the-sun,368121
167,2020-05-17,"Jolene (Live Under Blackpool Lights)","The White Stripes",https://www.shazam.com/track/40584280/jolene-live-under-blackpool-lights,40584280
168,2020-05-14,"Where Is My Mind?","Pixies",https://www.shazam.com/track/235879/where-is-my-mind,235879
169,2020-05-02,"No One's More Happy Than You","Clem Snide",https://www.shazam.com/track/10232667/no-ones-more-happy-than-you,10232667
170,2020-04-27,"Liberation (Original Mix)","Harold Van Lennep",https://www.shazam.com/track/130403389/liberation-original-mix,130403389
171,2020-04-26,"D.O.N.T.","Lucky Luke",https://www.shazam.com/track/379369382/dont,379369382
172,2020-04-25,"I Got You","Kyle Watson Feat. Apple Gule",https://www.shazam.com/track/504136838/i-got-you,504136838
173,2020-04-23,"Rewinding","Elderbrook",https://www.shazam.com/track/101527052/rewinding,101527052
174,2020-04-13,"Body Funk","Purple Disco Machine",https://www.shazam.com/track/355224623/body-funk,355224623
175,2020-04-13,"Paradigm","CamelPhat Feat. A*M*E",https://www.shazam.com/track/221452935/paradigm,221452935
176,2020-03-30,"Losing Sleep (Sebastien Remix)","Tom Gregory",https://www.shazam.com/track/410036194/losing-sleep-sebastien-remix,410036194
177,2020-03-29,"Teller","Corolla",https://www.shazam.com/track/458430150/teller,458430150
178,2020-03-27,"Roses (Imanbek Remix)","SAINt JHN",https://www.shazam.com/track/469862641/roses-imanbek-remix,469862641
179,2020-03-17,"Come Down","Anderson .Paak",https://www.shazam.com/track/302481643/come-down,302481643
180,2020-03-17,"Gas Pedal","Sage The Gemini Feat. IamSu",https://www.shazam.com/track/65874080/gas-pedal,65874080
181,2020-03-17,"Disco Inferno","50 Cent",https://www.shazam.com/track/40600377/disco-inferno,40600377
182,2020-03-17,"My House (Jack Dyer Remix)","Flo Rida",https://www.shazam.com/track/368966980/my-house-jack-dyer-remix,368966980
183,2020-03-16,"Memories (Deepside Deejays Remix)","Maroon 5",https://www.shazam.com/track/498744488/memories-deepside-deejays-remix,498744488
184,2020-03-16,"Stellenbosch","Jan Bloukaas",https://www.shazam.com/track/499191486/stellenbosch,499191486
185,2020-03-16,"Time To Party Warm Up","DJ Yoyo Sanchez",https://www.shazam.com/track/368219092/time-to-party-warm-up,368219092
186,2020-03-16,"Chlorine","Twenty One Pilots",https://www.shazam.com/track/442163074/chlorine,442163074
187,2020-03-14,"3 Nights","Dominic Fike",https://www.shazam.com/track/402838617/3-nights,402838617
188,2020-03-14,"Stay","The Aston Shuffle & Fabich Feat. Dana Williams",https://www.shazam.com/track/456271148/stay,456271148
189,2020-03-14,"Why'd You Only Call Me When You're High?","Arctic Monkeys",https://www.shazam.com/track/93018739/whyd-you-only-call-me-when-youre-high,93018739
190,2020-03-13,"On Your Mind","Kaskade",https://www.shazam.com/track/452341084/on-your-mind,452341084
191,2020-03-13,"Could","Elderbrook",https://www.shazam.com/track/153936716/could,153936716
192,2020-03-13,"Beach House","The Chainsmokers",https://www.shazam.com/track/448472250/beach-house,448472250
193,2020-03-11,"Gold (Original Mix)","Chunda Munki & Kyle Watson Feat. Jade MC Donald",https://www.shazam.com/track/331208912/gold-original-mix,331208912
194,2020-03-11,"Losing Sleep (Sebastien Remix)","Tom Gregory",https://www.shazam.com/track/410036194/losing-sleep-sebastien-remix,410036194
195,2020-03-11,"Strings And Bling","Nasty C",https://www.shazam.com/track/430472968/strings-and-bling,430472968
196,2020-03-09,"Body Funk","Purple Disco Machine",https://www.shazam.com/track/355224623/body-funk,355224623
197,2020-03-09,"Suavemente","Kvsh & Beowülf",https://www.shazam.com/track/373931281/suavemente,373931281
198,2020-03-09,"Stellenbosch","Jan Bloukaas",https://www.shazam.com/track/499191486/stellenbosch,499191486
199,2020-03-09,"We Are the Best","Andre a Smith",https://www.shazam.com/track/509736815/we-are-the-best,509736815
200,2020-03-06,"This Fire","Franz Ferdinand",https://www.shazam.com/track/40133960/this-fire,40133960
201,2020-03-06,"Medicate","AFI",https://www.shazam.com/track/50065330/medicate,50065330
202,2020-03-06,"Monuments","The Smashing Pumpkins",https://www.shazam.com/track/157124844/monuments,157124844
203,2020-03-06,"Teenaanval","Van Coke Kartel",https://www.shazam.com/track/97696457/teenaanval,97696457
204,2020-03-06,"Paranoid Android","Radiohead",https://www.shazam.com/track/224574/paranoid-android,224574
205,2020-03-06,"Wes Anderson","Alex Lahey",https://www.shazam.com/track/324899918/wes-anderson,324899918
206,2020-03-06,"Chlorine","Twenty One Pilots",https://www.shazam.com/track/442163074/chlorine,442163074
207,2020-03-02,"Hier Om Te Dans","Synth Peter Feat. Marna",https://www.shazam.com/track/470974758/hier-om-te-dans,470974758
208,2020-03-02,"Lose Control","Meduza, Becky Hill & Goodboys",https://www.shazam.com/track/498920598/lose-control,498920598
209,2020-03-02,"Summer Of '69","Bryan Adams",https://www.shazam.com/track/217719/summer-of-69,217719
210,2020-03-02,"We Are the Best","Andre a Smith",https://www.shazam.com/track/509736815/we-are-the-best,509736815
211,2020-03-02,"Alors On Danse","Stromae",https://www.shazam.com/track/50489732/alors-on-danse,50489732
212,2020-03-02,"Seve","Tez Cadey",https://www.shazam.com/track/122349669/seve,122349669
213,2020-02-17,"Die Immer Lacht (Radio 2016 Mix)","Stereoact Feat. Kerstin Ott",https://www.shazam.com/track/296853553/die-immer-lacht-radio-2016-mix,296853553
214,2020-02-17,"Dance With Me","Ehrling",https://www.shazam.com/track/381534775/dance-with-me,381534775
215,2020-02-17,"Memories","Cat Dealers",https://www.shazam.com/track/367691811/memories,367691811
216,2020-02-17,"Purple Hat","Sofi Tukker",https://www.shazam.com/track/472059003/purple-hat,472059003
217,2020-02-15,"Burn The House Down","AJR",https://www.shazam.com/track/410419472/burn-the-house-down,410419472
218,2020-02-15,"Malice","Drezo",https://www.shazam.com/track/322273948/malice,322273948
219,2020-02-14,"Epiphany","Ross from Friends",https://www.shazam.com/track/471174324/epiphany,471174324
220,2020-02-14,"Delta Nrg","Lauer",https://www.shazam.com/track/52626326/delta-nrg,52626326
221,2020-02-14,"Fatoumata","Volen Sentir",https://www.shazam.com/track/461790961/fatoumata,461790961
222,2020-02-13,"Chunky","Format:B",https://www.shazam.com/track/162552187/chunky,162552187
223,2020-02-12,"Chicken Soup","Skrillex & Habstrakt",https://www.shazam.com/track/354109506/chicken-soup,354109506
224,2020-02-12,"Chicken Soup","Skrillex & Habstrakt",https://www.shazam.com/track/354109506/chicken-soup,354109506
225,2020-02-12,"Turn Off The Lights (Cages Remix)","Chris Lake Feat. Alexis Roberts",https://www.shazam.com/track/405207770/turn-off-the-lights-cages-remix,405207770
226,2020-02-12,"Kids","MGMT",https://www.shazam.com/track/45758072/kids,45758072
227,2020-02-12,"Waiting Around For Grace","Pond",https://www.shazam.com/track/153672791/waiting-around-for-grace,153672791
228,2020-02-09,"Moon","Kid Francescoli",https://www.shazam.com/track/337836944/moon,337836944
229,2020-02-08,"Smash Tv","Chase & Status",https://www.shazam.com/track/46685801/smash-tv,46685801
230,2020-02-08,"Techno","Dimension",https://www.shazam.com/track/408874614/techno,408874614
231,2020-02-08,"Decompression","Wilkinson",https://www.shazam.com/track/402936455/decompression,402936455
232,2020-02-08,"Purple Hat","Sofi Tukker",https://www.shazam.com/track/472059003/purple-hat,472059003
233,2020-02-08,"Walking With Elephants","Ten Walls",https://www.shazam.com/track/109319307/walking-with-elephants,109319307
234,2020-02-08,"Don't Go (DJ Version)","Justin Martin",https://www.shazam.com/track/59851281/dont-go-dj-version,59851281
235,2020-02-07,"Bad Vibrations","Jesper Jenset",https://www.shazam.com/track/438638230/bad-vibrations,438638230
236,2020-02-03,"Somebody Else","Matt Carstens",https://www.shazam.com/track/418058386/somebody-else,418058386
237,2020-02-03,"Put A Little Love On Me","Niall Horan",https://www.shazam.com/track/503766714/put-a-little-love-on-me,503766714
